clas_gt,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,joint_angles0,joint_angles1,joint_angles2,joint_angles3,joint_angles4,joint_angles5,joint_angles6,joint_angles7,joint_angles8,joint_angles9,joint_angles10,joint_angles11,joint_angles12,joint_angles13,joint_angles14
3,286,214,436,236,91,78,219,293,0.7046898007,0.0947728381,0.3917928636,0.3808011711,0.4938935041,0.4352711141,0.5200293064,0.5210063457,0.4902296066,0.6543722749,0.4868099689,0.4836345911,0.5803614855,0.4042501152,0.5344406366
3,349,217,347,219,114,62,155,135,0.7046898007,0.0947728381,0.3917928636,0.3808011711,0.4938935041,0.4352711141,0.5293111801,0.5210063457,0.4807034731,0.6543722749,0.4868099689,0.4836345911,0.5803614855,0.4042501152,0.5344406366
3,295,160,233,196,116,65,61,102,0.6966292262,0.0947728381,0.3917928636,0.3893502653,0.4938935041,0.4435759783,0.5371274948,0.531020999,0.4807034731,0.6629213691,0.504396677,0.4750854969,0.6013678312,0.4127992094,0.5344406366
3,286,201,543,103,55,99,56,157,0.6966292262,0.0947728381,0.3917928636,0.3974108398,0.4938935041,0.4435759783,0.5371274948,0.548607707,0.5065950155,0.6629213691,0.5229604244,0.4750854969,0.6013678312,0.4220810831,0.5344406366
3,302,219,630,111,46,77,63,181,0.6592574716,0.0947728381,0.3917928636,0.4787493944,0.5017098188,0.461651206,0.5122129917,0.5659501553,0.5483634472,0.6126037836,0.5520273447,0.4750854969,0.5798729658,0.4479726553,0.5344406366
3,283,234,576,116,61,99,72,139,0.6592574716,0.0947728381,0.4020517766,0.4958475828,0.4924279451,0.461651206,0.5122129917,0.5659501553,0.5593551397,0.6126037836,0.5617977381,0.4750854969,0.5798729658,0.4479726553,0.5344406366
3,245,186,485,101,69,99,64,147,0.6145578623,0.1033219323,0.5046409369,0.6709819436,0.4518808126,0.461651206,0.4584758282,0.5747435093,0.5862237215,0.5522716045,0.578163147,0.4750854969,0.5329750776,0.4731314182,0.5344406366
3,108,130,388,117,50,50,38,105,0.6145578623,0.1126038134,0.4755740166,0.6697606444,0.4342940748,0.4946262836,0.4289203584,0.5835368633,0.5862237215,0.5192965269,0.5862237215,0.4831460714,0.4890083075,0.4816805124,0.5344406366
3,106,142,350,126,49,50,36,104,0.6064972878,0.1206643879,0.4445530176,0.6392281651,0.4252564609,0.5036638975,0.4201270044,0.5835368633,0.5862237215,0.5007327795,0.5862237215,0.4831460714,0.4694675207,0.4816805124,0.5344406366
3,236,332,508,325,65,42,63,408,0.6174889803,0.1206643879,0.3998534381,0.5400586128,0.4084025323,0.4948705435,0.3993649185,0.5740107298,0.5239374638,0.5007327795,0.5488519669,0.467513442,0.4509037733,0.4340498149,0.5085490942
3,163,281,594,374,67,46,64,389,0.6277479529,0.1206643879,0.3998534381,0.5317537785,0.4084025323,0.4948705435,0.3993649185,0.5740107298,0.5239374638,0.5122129917,0.5378602743,0.467513442,0.4509037733,0.4340498149,0.5085490942
3,198,354,678,394,80,69,80,345,0.643869102,0.1206643879,0.3839765489,0.5092818737,0.4174401462,0.4948705435,0.4196384847,0.5180752277,0.4721543789,0.5532486439,0.4904738665,0.4560332298,0.4792379141,0.4154860675,0.5085490942
3,271,285,494,266,87,69,65,305,0.6360527873,0.1128480732,0.3839765489,0.4921836853,0.4093795717,0.5134342909,0.5026868582,0.4416218996,0.3998534381,0.6265266538,0.4450415373,0.4643380642,0.5329750776,0.3961895406,0.5085490942
3,284,180,383,191,73,59,74,189,0.6360527873,0.1128480732,0.3839765489,0.4921836853,0.4093795717,0.5134342909,0.5026868582,0.4416218996,0.3998534381,0.6375183463,0.4450415373,0.4643380642,0.5461651087,0.3961895406,0.5085490942
3,377,185,355,155,55,56,60,195,0.6360527873,0.1050317511,0.3839765489,0.4841231108,0.4181729257,0.5048851967,0.5214948654,0.4614069462,0.3998534381,0.6680508256,0.4731314182,0.4643380642,0.5779188871,0.4054714143,0.5258915424
3,356,178,335,146,60,58,57,187,0.6360527873,0.1050317511,0.3839765489,0.4841231108,0.4181729257,0.5048851967,0.5297996998,0.4716658592,0.3998534381,0.6680508256,0.4731314182,0.4643380642,0.58842206,0.4054714143,0.5258915424
3,303,161,397,112,101,87,119,107,0.6360527873,0.1050317511,0.3839765489,0.4755740166,0.4272105396,0.4951148033,0.5297996998,0.5080605745,0.4291646183,0.6761114001,0.4992672205,0.4560332298,0.5967268944,0.4242794216,0.5258915424
3,219,189,479,96,69,104,115,99,0.6458231807,0.1050317511,0.3839765489,0.4841231108,0.4633610249,0.4765510559,0.5297996998,0.5249145031,0.5070835352,0.6665852666,0.5080605745,0.4640938044,0.5967268944,0.4320957363,0.5341963768
3,250,229,462,117,64,62,116,133,0.6096726656,0.0972154364,0.4289203584,0.5703468323,0.4890083075,0.4582315683,0.5095261335,0.5490962267,0.6062530279,0.6157791615,0.5583781004,0.4843673706,0.5679042339,0.4577430487,0.5422569513
3,227,184,364,115,68,57,58,79,0.6096726656,0.1052760109,0.4416218996,0.5881778002,0.4890083075,0.4582315683,0.5017098188,0.5490962267,0.6062530279,0.6038104296,0.5583781004,0.4843673706,0.5679042339,0.466047883,0.5422569513
3,179,137,405,94,59,60,46,65,0.582559824,0.1209086478,0.5283341408,0.6634098887,0.4599413872,0.4924279451,0.4846116304,0.5581338406,0.6062530279,0.5859794617,0.5674157143,0.4843673706,0.5400586128,0.4755740166,0.5422569513
3,195,163,617,179,71,51,61,77,0.582559824,0.1287249625,0.5061064959,0.6375183463,0.4521250725,0.4924279451,0.4767953157,0.5581338406,0.6062530279,0.5688812733,0.5674157143,0.4924279451,0.5317537785,0.4755740166,0.5422569513
3,180,172,688,147,63,47,69,62,0.582559824,0.1287249625,0.5061064959,0.6375183463,0.4521250725,0.4924279451,0.4767953157,0.5581338406,0.6062530279,0.5688812733,0.5674157143,0.4924279451,0.5317537785,0.4755740166,0.5422569513
3,89,125,422,151,51,53,69,263,0.5747435093,0.136785537,0.4782608747,0.5967268944,0.4325842559,0.5021983385,0.4479726553,0.5659501553,0.6062530279,0.5344406366,0.5830483437,0.4924279451,0.4968246222,0.4836345911,0.5422569513
3,77,210,346,150,63,39,49,242,0.5747435093,0.136785537,0.4589643478,0.5786516666,0.4240351617,0.5021983385,0.4298973978,0.5659501553,0.5889105797,0.5163654089,0.5830483437,0.4924279451,0.4787493944,0.4836345911,0.5341963768
3,70,230,163,98,66,36,34,152,0.6045432091,0.1284807026,0.4279433191,0.510258913,0.4145090282,0.4719101191,0.4081582725,0.5659501553,0.5686370134,0.4929164648,0.5710796118,0.4924279451,0.4477283955,0.466047883,0.5261358023
3,127,222,209,110,60,35,40,182,0.6157791615,0.1284807026,0.4196384847,0.4963361025,0.4145090282,0.4594528675,0.4081582725,0.5549584627,0.5686370134,0.4929164648,0.5564240217,0.4924279451,0.4477283955,0.454323411,0.5261358023
3,150,242,406,126,71,41,59,124,0.6941866279,0.1196873486,0.3851978481,0.4206155241,0.4506595135,0.4255007207,0.4333170354,0.5097703934,0.5390815735,0.5009770393,0.5012212992,0.4924279451,0.4394235611,0.4218368232,0.5261358023
3,140,162,302,131,89,56,53,144,0.7554958463,0.1116267741,0.369076699,0.4027845562,0.4599413872,0.414753288,0.4433317184,0.4931607246,0.5390815735,0.5217391253,0.4838788509,0.4924279451,0.4472398758,0.4218368232,0.5261358023
3,189,182,379,153,74,48,59,283,0.7318026423,0.1116267741,0.3612603843,0.4233023822,0.4599413872,0.414753288,0.4433317184,0.5009770393,0.5468978882,0.5317537785,0.4838788509,0.4924279451,0.4560332298,0.4218368232,0.5178309679
3,354,255,370,123,67,48,56,167,0.682217896,0.1194430888,0.3812896907,0.4780166149,0.4316072166,0.4323399961,0.4342940748,0.5188080072,0.5727894306,0.5510503054,0.494137764,0.4758182764,0.4929164648,0.4218368232,0.508793354
3,347,222,448,93,55,106,71,122,0.6543722749,0.1194430888,0.3988763988,0.5393258333,0.4208597839,0.4411333799,0.4423546791,0.5366389751,0.5808500051,0.5915974379,0.5144113302,0.4677577019,0.5520273447,0.4218368232,0.5166096687
3,277,242,414,253,138,72,66,99,0.6543722749,0.1194430888,0.3988763988,0.5393258333,0.4208597839,0.4411333799,0.4423546791,0.5366389751,0.5808500051,0.5915974379,0.5144113302,0.4677577019,0.5625305176,0.4218368232,0.5166096687
3,253,183,444,208,107,52,95,88,0.6455789208,0.1194430888,0.3988763988,0.4819247723,0.4333170354,0.4411333799,0.4621397257,0.5366389751,0.5808500051,0.6077185869,0.5229604244,0.4599413872,0.585490942,0.4296531379,0.5166096687
3,96,119,227,197,92,44,42,43,0.7237420678,0.1189545691,0.3895945251,0.3683439195,0.4609184265,0.4567660093,0.4726428986,0.5366389751,0.5808500051,0.6270151734,0.5307767391,0.4599413872,0.5945285559,0.4296531379,0.5254030228
3,61,166,104,129,64,32,29,38,0.7440156341,0.129457742,0.3976550996,0.360283345,0.4782608747,0.464582324,0.4936492443,0.5366389751,0.5808500051,0.635075748,0.5307767391,0.4767953157,0.5945285559,0.4296531379,0.5254030228
3,69,121,174,153,68,46,32,132,0.7440156341,0.1216414273,0.4064484537,0.3761602342,0.4865657091,0.4736199379,0.502931118,0.5288226604,0.5896433592,0.635075748,0.5041524172,0.4863214493,0.5864679813,0.4296531379,0.5334635973
3,91,197,258,148,65,61,54,274,0.727894485,0.1216414273,0.4252564609,0.4127992094,0.4865657091,0.4736199379,0.502931118,0.5288226604,0.5896433592,0.6272594333,0.4960918427,0.4963361025,0.5686370134,0.4215925634,0.5334635973
3,130,229,294,156,62,63,61,291,0.7183683515,0.1135808527,0.4252564609,0.4308744371,0.4787493944,0.45578897,0.502931118,0.5288226604,0.5896433592,0.619443059,0.4960918427,0.4963361025,0.5686370134,0.4215925634,0.5334635973
3,187,317,399,155,54,70,107,385,0.6990718246,0.1057645306,0.4450415373,0.4811919928,0.4579873085,0.45578897,0.4851001501,0.5288226604,0.54421103,0.6016120911,0.4960918427,0.4963361025,0.5508060455,0.413287729,0.5249145031
3,111,231,380,239,107,51,53,184,0.6893014312,0.0893991217,0.4450415373,0.5127015114,0.436980933,0.4650708437,0.4472398758,0.5381045341,0.4980459213,0.5481191874,0.4960918427,0.4877870083,0.4726428986,0.4052271545,0.504396677
3,204,218,364,238,112,55,52,130,0.6893014312,0.0893991217,0.4364924133,0.5217391253,0.436980933,0.491206646,0.4648265839,0.5381045341,0.4809477329,0.5693697929,0.4880312681,0.4877870083,0.5046409369,0.3864191473,0.4965803623
3,278,206,294,199,95,62,63,148,0.6893014312,0.0893991217,0.4364924133,0.5217391253,0.436980933,0.491206646,0.4731314182,0.5381045341,0.4809477329,0.5857352018,0.4880312681,0.4877870083,0.5139228106,0.3864191473,0.5078163147
3,294,245,255,181,97,56,52,127,0.698339045,0.0893991217,0.4364924133,0.5122129917,0.4447972775,0.5258915424,0.5148998499,0.5620419979,0.5085490942,0.63214463,0.5212506056,0.4877870083,0.5776746273,0.4186614454,0.5388373137
3,164,186,536,154,64,64,48,105,0.7066438794,0.0981924757,0.4269662797,0.4929164648,0.4538348913,0.5591108799,0.5315095186,0.5705910921,0.5085490942,0.6529067159,0.5295554399,0.4877870083,0.6069858074,0.4350268543,0.5476306677
3,137,216,601,132,74,93,66,314,0.7151929736,0.0981924757,0.4269662797,0.4677577019,0.463116765,0.5784074068,0.5315095186,0.5705910921,0.5168539286,0.6529067159,0.5385930538,0.4877870083,0.6069858074,0.4350268543,0.5476306677
3,166,198,488,111,56,139,93,213,0.6976062655,0.1062530503,0.4379580021,0.4789936543,0.4457743168,0.5784074068,0.5205178261,0.5793844461,0.5168539286,0.6189545393,0.5476306677,0.4877870083,0.586956501,0.4509037733,0.5476306677
3,131,210,525,98,86,98,74,154,0.640937984,0.1148021519,0.5637518167,0.6138250828,0.3497801721,0.5620419979,0.3930141628,0.6052759886,0.5464093685,0.4716658592,0.5864679813,0.4877870083,0.4279433191,0.488275528,0.5476306677
3,53,116,399,108,78,81,50,109,0.6507083774,0.1148021519,0.5671714544,0.6489985585,0.330727905,0.5539814234,0.366145581,0.6052759886,0.5720566511,0.4433317184,0.5967268944,0.4877870083,0.4101123512,0.4975574017,0.5476306677
3,54,110,318,103,74,51,51,68,0.6507083774,0.1069858298,0.5012212992,0.6399609447,0.330727905,0.5661944151,0.3575964868,0.6052759886,0.5813385248,0.4433317184,0.5864679813,0.4877870083,0.4022960365,0.4890083075,0.5476306677
3,61,122,146,96,96,41,54,141,0.6419150233,0.1160234511,0.4350268543,0.5842696428,0.3519785106,0.5542256832,0.3673668802,0.5786516666,0.5735222101,0.4516365528,0.5390815735,0.4958475828,0.4022960365,0.4433317184,0.539814353
3,46,81,123,113,98,41,35,64,0.6419150233,0.1160234511,0.4350268543,0.5659501553,0.3519785106,0.5542256832,0.3673668802,0.5786516666,0.5735222101,0.4516365528,0.5302882195,0.4958475828,0.4022960365,0.4289203584,0.539814353
3,52,117,214,86,72,41,37,109,0.6638984084,0.1270151436,0.4013189971,0.4763067961,0.3954567611,0.510258913,0.404494375,0.5192965269,0.5735222101,0.4604299068,0.4890083075,0.5197850466,0.4022960365,0.3937469423,0.5317537785
3,88,185,337,70,57,46,44,186,0.7359550595,0.1275036633,0.3627259433,0.4005862176,0.4855886698,0.4382022619,0.4899853468,0.4206155241,0.5896433592,0.5148998499,0.4135319889,0.5376160145,0.4360038936,0.3495359123,0.5236932039
3,71,205,333,99,51,37,45,286,0.7359550595,0.1275036633,0.3627259433,0.4005862176,0.4855886698,0.4382022619,0.4899853468,0.4206155241,0.5896433592,0.5148998499,0.404494375,0.5376160145,0.4360038936,0.3495359123,0.5236932039
3,133,211,376,173,48,39,55,365,0.7657547593,0.1182217896,0.3444064558,0.3827552497,0.5056179762,0.4098680913,0.5227161646,0.3854421079,0.5896433592,0.5317537785,0.3798241317,0.545676589,0.4526135921,0.3309721649,0.5151441097
3,115,178,532,238,66,56,47,257,0.7447484136,0.1016121134,0.3534440696,0.401563257,0.4821690321,0.4460185766,0.494137764,0.4560332298,0.5490962267,0.551538825,0.4091353118,0.5258915424,0.4606741667,0.3400097787,0.5061064959
3,163,157,316,193,84,59,61,207,0.7164142728,0.0937957987,0.3712750375,0.4872984886,0.4081582725,0.4829018116,0.4360038936,0.531020999,0.531020999,0.5266243219,0.4604299068,0.4975574017,0.4709330797,0.372007817,0.4863214493
3,227,157,182,158,81,47,47,116,0.7054225802,0.0937957987,0.3712750375,0.547142148,0.3915486038,0.5,0.4360038936,0.5390815735,0.5232046843,0.5674157143,0.4604299068,0.4797264338,0.5039081573,0.3905715644,0.5024425983
3,194,124,140,82,66,48,43,124,0.6868588328,0.1016121134,0.3900830448,0.5669271946,0.372007817,0.5080605745,0.4447972775,0.5481191874,0.5232046843,0.5964826345,0.501465559,0.4797264338,0.5481191874,0.41182217,0.5207620859
3,246,129,106,93,93,48,45,92,0.7171470523,0.1016121134,0.3900830448,0.4723986387,0.3915486038,0.5080605745,0.4633610249,0.5666829348,0.531020999,0.6052759886,0.5415241718,0.4797264338,0.5649731159,0.4347825944,0.5285784006
3,258,115,145,255,96,50,47,97,0.7435271144,0.0930630192,0.3900830448,0.4145090282,0.4289203584,0.5341963768,0.4860771894,0.5744992495,0.5388373137,0.6216413975,0.550073266,0.4880312681,0.5815827847,0.4430874586,0.5366389751
3,107,124,494,163,74,130,47,142,0.7435271144,0.0930630192,0.3900830448,0.4145090282,0.4289203584,0.5683927536,0.4946262836,0.5744992495,0.5388373137,0.6216413975,0.550073266,0.4965803623,0.5815827847,0.4430874586,0.5451880693
3,88,202,612,203,64,180,75,314,0.7515876889,0.0930630192,0.3900830448,0.4145090282,0.4289203584,0.5683927536,0.4946262836,0.5744992495,0.5388373137,0.6216413975,0.550073266,0.4965803623,0.5815827847,0.4430874586,0.5451880693
3,66,138,357,141,79,77,49,284,0.7801660895,0.1028334126,0.4093795717,0.3842208087,0.3910600841,0.5683927536,0.4189057052,0.6006350517,0.5388373137,0.5332193375,0.5769418478,0.4887640476,0.4899853468,0.4511480331,0.5283341408
3,118,107,102,86,82,63,64,107,0.7801660895,0.1028334126,0.4093795717,0.3842208087,0.3829995096,0.5598436594,0.3817782104,0.6094284058,0.5285784006,0.4870542288,0.5847581625,0.4887640476,0.4550561905,0.4511480331,0.5185637474
3,122,106,94,84,73,62,65,100,0.772105515,0.1028334126,0.4174401462,0.3922813833,0.3829995096,0.5505617857,0.3817782104,0.5999022722,0.5285784006,0.4975574017,0.5341963768,0.4887640476,0.4550561905,0.4201270044,0.5105031729
3,98,106,124,107,53,46,84,137,0.7640449405,0.1028334126,0.4174401462,0.4003419578,0.3829995096,0.5505617857,0.3917928636,0.58842206,0.5285784006,0.5114802122,0.5341963768,0.4887640476,0.4550561905,0.4201270044,0.5105031729
3,200,113,87,156,119,75,199,112,0.7357107997,0.1028334126,0.454323411,0.4276990592,0.4093795717,0.5415241718,0.4851001501,0.5635075569,0.5202735662,0.6358085275,0.5024425983,0.4809477329,0.5659501553,0.4115779102,0.5373717546
3,257,108,72,134,84,78,217,108,0.7259404063,0.1028334126,0.4628725052,0.3966780603,0.4482169151,0.550073266,0.5129457712,0.5713238716,0.5302882195,0.6590132117,0.5134342909,0.4809477329,0.5986809731,0.4198827446,0.5451880693
3,255,108,78,143,77,40,99,81,0.7259404063,0.1028334126,0.4628725052,0.3966780603,0.4482169151,0.5581338406,0.5129457712,0.5806057453,0.5302882195,0.6590132117,0.5134342909,0.4894968271,0.5986809731,0.4198827446,0.5451880693
3,199,139,318,112,70,79,59,79,0.7171470523,0.1106497347,0.4279433191,0.3800683916,0.4741084576,0.5661944151,0.5341963768,0.5806057453,0.5390815735,0.6668295264,0.5302882195,0.4978016615,0.6077185869,0.4367366731,0.5451880693
3,255,211,650,136,65,105,54,87,0.7171470523,0.1106497347,0.4279433191,0.372007817,0.4741084576,0.5661944151,0.5341963768,0.5886663198,0.5390815735,0.6668295264,0.5388373137,0.4978016615,0.6077185869,0.4367366731,0.5451880693
3,476,278,580,115,54,93,70,155,0.7171470523,0.1196873486,0.4279433191,0.372007817,0.4741084576,0.5661944151,0.5244259834,0.5886663198,0.5390815735,0.6392281651,0.5488519669,0.4978016615,0.5996580124,0.445530057,0.5451880693
3,496,274,628,144,71,71,67,162,0.6499755979,0.1196873486,0.4704445601,0.4574987888,0.4181729257,0.5583781004,0.4694675207,0.6128480434,0.5476306677,0.5703468323,0.58842206,0.4887640476,0.545676589,0.4716658592,0.5451880693
3,249,169,229,161,93,60,43,92,0.6499755979,0.1196873486,0.4841231108,0.4574987888,0.4181729257,0.5583781004,0.4694675207,0.6128480434,0.5476306677,0.5703468323,0.58842206,0.4887640476,0.545676589,0.4716658592,0.5451880693
3,66,83,88,90,72,43,41,37,0.6722032428,0.127992183,0.4347825944,0.4284318388,0.436980933,0.5583781004,0.4804592133,0.6128480434,0.5476306677,0.5994137526,0.58842206,0.4887640476,0.5644845963,0.4633610249,0.5451880693
3,58,58,93,62,61,44,50,180,0.7125061154,0.1199316084,0.4005862176,0.4057156742,0.436980933,0.5583781004,0.4978016615,0.585490942,0.5476306677,0.6216413975,0.5376160145,0.497068882,0.5644845963,0.4399120808,0.5451880693
3,256,174,84,93,87,94,230,146,0.73522228,0.1118710339,0.3837322891,0.3966780603,0.4447972775,0.5403028727,0.5061064959,0.5556912422,0.5476306677,0.6316561103,0.4885197878,0.5146555901,0.5644845963,0.4076697528,0.5451880693
3,346,171,73,185,106,102,257,155,0.73522228,0.1118710339,0.3837322891,0.3966780603,0.4548119307,0.5317537785,0.5061064959,0.5556912422,0.5476306677,0.6428920627,0.4885197878,0.5146555901,0.5644845963,0.4076697528,0.5451880693
3,297,179,71,190,101,97,229,141,0.7457254529,0.1035661921,0.3837322891,0.3883732259,0.4721543789,0.5219833851,0.5351734161,0.5671714544,0.5393258333,0.673424542,0.5056179762,0.5241817236,0.5930629969,0.4157303274,0.5451880693
3,309,172,376,178,83,74,81,106,0.7457254529,0.1035661921,0.3837322891,0.3883732259,0.4721543789,0.5219833851,0.5434782505,0.5671714544,0.5393258333,0.673424542,0.5056179762,0.5241817236,0.6011235714,0.4157303274,0.5451880693
3,256,218,657,164,64,101,69,110,0.7188568711,0.1035661921,0.3837322891,0.4008304775,0.4721543789,0.5219833851,0.5434782505,0.5776746273,0.5393258333,0.6646311879,0.5361504555,0.5241817236,0.6011235714,0.4347825944,0.5534929037
3,246,183,715,200,65,61,85,114,0.6768441796,0.1035661921,0.3837322891,0.4259892404,0.4633610249,0.5219833851,0.5332193375,0.585490942,0.5393258333,0.6384953856,0.5449438095,0.5241817236,0.5837811232,0.4445530176,0.5534929037
3,226,264,265,210,98,51,131,70,0.6460674405,0.1211529076,0.4169516265,0.4338055551,0.4345383346,0.5305324793,0.502931118,0.5935515165,0.5393258333,0.5950170755,0.5637518167,0.5161211491,0.5371274948,0.4623839855,0.5534929037
3,204,448,341,220,140,70,91,84,0.7059110999,0.1421592534,0.4169516265,0.3842208087,0.4345383346,0.5305324793,0.4934049845,0.5935515165,0.5393258333,0.586956501,0.5637518167,0.5161211491,0.5192965269,0.4704445601,0.5534929037
3,160,469,191,241,129,84,100,82,0.7232535481,0.1421592534,0.4169516265,0.3561309278,0.452857852,0.5476306677,0.5051294565,0.5935515165,0.5393258333,0.6082071066,0.5637518167,0.507327795,0.550073266,0.4704445601,0.5534929037
3,157,392,243,188,110,67,133,61,0.693942368,0.1421592534,0.4076697528,0.3475818336,0.4990229607,0.633610189,0.5679042339,0.5935515165,0.5393258333,0.6577919126,0.5637518167,0.5244259834,0.6108939648,0.4545676708,0.5534929037
